,OBJECTID,STREET_NAME,LENGTH_MILES,DATE_COMPLETED,EXISTING_FACILITY_TYPE,PLANNED_FACILITY_TYPE,CATALYTIC_PROJECTS,STATUS,NETWORK,COMPKEY,PROJECT_NUMBER,DATE_PLANNED,DATE_EXPIRED,Shape,Shape_Length,BG_geoid,BG_label
6396,6397,WESTERN AVE,0.05788762,12/31/2011 12:00:00 AM +0000,Sharrow,,,,,13510.0,,,,"(47.613479588000075, -122.34867330699996)",305.64664700000003,530330080022,Blkgrp 0080022
6397,6398,WESTERN AVE,0.05807072,12/31/2011 12:00:00 AM +0000,Sharrow,,,,,13511.0,,,,"(47.61403121800004, -122.34960608399996)",306.6133788,530330080014,Blkgrp 0080014
6398,6399,EASTLAKE AVE E,0.08156418,12/31/2011 12:00:00 AM +0000,Sharrow,,,,,10162.0,,,,"(47.61853441400007, -122.32912811899996)",430.6588881,530330073002,Blkgrp 0073002
6399,6400,1ST AVE,0.08069193,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,1015.0,,,,"(47.61337516800006, -122.34651295699996)",426.05076039999994,530330080012,Blkgrp 0080012
6400,6401,VIRGINIA ST,0.06096798,12/31/2010 12:00:00 AM +0000,Sharrow,,,,,13318.0,,,,"(47.61572120200003, -122.33659522199997)",321.9109333,530330073003,Blkgrp 0073003
6401,6402,45TH AVE SW,0.12547733,,,Neighborhood Greenway,0.0,,LOCAL,6856.0,289.0,,,"(47.56114247900007, -122.38948411899997)",662.5201681,530330105005,Blkgrp 0105005
6402,6403,39TH AVE S,0.05329716,,,Neighborhood Greenway,0.0,,LOCAL,6038.0,738.0,,,"(47.53618331200005, -122.28336948699996)",281.3801608,530330110013,Blkgrp 0110013
6403,6404,15TH AVE NE,0.05980267,,,"In Street, Major Separation",0.0,,CITYWIDE,2091.0,135.0,,,"(47.724442115000045, -122.31265922699998)",315.7581003,530330002005,Blkgrp 0002005
6404,6405,E GALER ST,0.05947223,,,Neighborhood Greenway,0.0,,LOCAL,14027.0,429.0,,,"(47.63229950700003, -122.30598320299998)",314.0133694,530330064003,Blkgrp 0064003
6405,6406,1ST AVE S,0.14397543,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,1207.0,,,,"(47.58189519300004, -122.334199808)",760.1902533,530330093003,Blkgrp 0093003
6406,6407,1ST AVE S,0.14394241,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1203.0,,,,"(47.59031216500006, -122.33419545299995)",760.0159252000001,530330093002,Blkgrp 0093002
6407,6408,1ST AVE S,0.06308197,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1188.0,,,,"(47.59920482900003, -122.33418803099994)",333.072722,530330092002,Blkgrp 0092002
6408,6409,1ST AVE S,0.12594411,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1189.0,,,,"(47.59829171500007, -122.33419116099998)",664.9848877000001,530330093002,Blkgrp 0093002
6409,6410,1ST AVE S,0.14394076,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1202.0,,,,"(47.592395717000045, -122.33419450499997)",760.0071891,530330093002,Blkgrp 0093002
6410,6411,1ST AVE S,0.22715111,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1200.0,,,,"(47.59568374400004, -122.33419004699999)",1199.3578730000002,530330093002,Blkgrp 0093002
6411,6412,1ST AVE S,0.14679163,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1204.0,,,,"(47.58822858800005, -122.33419664299998)",775.0598227999999,530330093002,Blkgrp 0093002
6412,6413,1ST AVE S,0.05422589,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1190.0,,,,"(47.59646866600008, -122.33419227699994)",286.3127045,530330093002,Blkgrp 0093002
6413,6414,1ST AVE S,0.14679796,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1205.0,,,,"(47.58610376900003, -122.33419784499995)",775.0932129,530330093003,Blkgrp 0093003
6414,6415,1ST AVE S,0.14394849,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,1206.0,,,,"(47.58397885800008, -122.33419876199997)",760.0480298,530330093003,Blkgrp 0093003
6415,6416,S WALDEN ST,0.01034342,12/31/1776 12:00:00 AM +0000,,Neighborhood Greenway,0.0,,LOCAL,611062.0,742.0,,,"(47.57372534400008, -122.291691862)",54.61325596,530330095004,Blkgrp 0095004
6416,6417,MOUNT RAINIER DR S,0.01415101,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,11929.0,,,,"(47.576731507000034, -122.28666884799998)",74.67922649,530330095003,Blkgrp 0095003
6417,6418,19TH AVE,0.068982,12/31/2007 12:00:00 AM +0000,Sharrow,,,,,2640.0,,,,"(47.60167608800003, -122.30765671799998)",364.22497749999997,530330087003,Blkgrp 0087003
6418,6419,20TH AVE S,0.04924615,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,3046.0,,,,"(47.59520725800007, -122.30619807399995)",260.01967030000003,530330090001,Blkgrp 0090001
6419,6420,20TH AVE S,0.04923839,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,3047.0,,,,"(47.59449450100004, -122.30621433499999)",259.9787094,530330094002,Blkgrp 0094002
6420,6421,MAYNARD AVE S,0.05795248,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,11700.0,,,,"(47.59919075700003, -122.32505520799998)",305.9891047,530330091002,Blkgrp 0091002
6421,6422,S JUDKINS ST,0.04572243,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,613389.0,,,,"(47.591890281000076, -122.30347851799996)",241.4144228,530330094002,Blkgrp 0094002
6422,6423,S JUDKINS ST,0.07889889,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,20517.0,,,,"(47.591885955000066, -122.30516676999997)",416.5861512,530330094002,Blkgrp 0094002
6423,6424,20TH AVE S,0.04730016,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,3045.0,,,,"(47.595891849000054, -122.30618245499994)",249.74484469999996,530330094002,Blkgrp 0094002
6424,6425,MAYNARD AVE S,0.05796224,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,11703.0,,,,"(47.59667434700003, -122.32506533199995)",306.0406159,530330091002,Blkgrp 0091002
6425,6426,MAYNARD AVE S,0.05793625,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,11702.0,,,,"(47.597512976000075, -122.32506204099997)",305.90339819999997,530330091002,Blkgrp 0091002
6426,6427,MAYNARD AVE S,0.05795632,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,11701.0,,,,"(47.598351894000075, -122.32505863099999)",306.0093756,530330091002,Blkgrp 0091002
6427,6428,20TH AVE S,0.0498522,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,3048.0,,,,"(47.593781844000034, -122.30622930999999)",263.2196085,530330094002,Blkgrp 0094002
6428,6429,20TH AVE S,0.07003097,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,3049.0,,,,"(47.59306030300007, -122.30624446299998)",369.667065,530330094002,Blkgrp 0094002
6429,6430,MAYNARD AVE S,0.05789819,12/31/2011 12:00:00 AM +0000,Sharrow,,,,,11705.0,,,,"(47.59499594300007, -122.32507132799998)",305.70113530000003,530330093001,Blkgrp 0093001
6430,6431,S KING ST,0.11287878,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,20603.0,,,,"(47.59834790200006, -122.31964358999994)",595.999977,530330091001,Blkgrp 0091001
6431,6432,AIRPORT WAY S,0.08214880000000001,,,"In Street, Major Separation",0.0,,CITYWIDE,8672.0,356.0,,,"(47.57557053900007, -122.32140194099998)",433.74566910000004,530330093003,Blkgrp 0093003
6432,6433,DELRIDGE WAY SW,0.12463256,,,"In Street, Major Separation",0.0,,CITYWIDE,9968.0,409.0,,,"(47.55372176100008, -122.36296314999998)",658.0599205,530330107011,Blkgrp 0107011
6433,6434,GLENN WAY SW,0.14024957,,,"In Street, Minor Separation",0.0,,LOCAL,10657.0,493.0,,,"(47.56476129100008, -122.39083191599997)",740.5019241,530330097023,Blkgrp 0097023
6434,6435,BROOKLYN AVE NE,0.14594952,,,"In Street, Minor Separation",0.0,,LOCAL,9485.0,388.0,,,"(47.666443428000036, -122.31418658599995)",770.5936711,530330044004,Blkgrp 0044004
6435,6436,PIKE ST,0.06095959,,,"In Street, Major Separation",0.0,,CITYWIDE,12203.0,681.0,,,"(47.611606350000045, -122.33335380699998)",321.8666198,530330082001,Blkgrp 0082001
6436,6437,RAINIER AVE S,0.10999275,,,"In Street, Major Separation",0.0,,CITYWIDE,12428.0,688.0,,,"(47.51983396000003, -122.26509031499995)",580.7617272000001,530330118006,Blkgrp 0118006
6437,6438,BLANCHARD ST,0.06098580000000001,12/31/2008 12:00:00 AM +0000,Sharrow,,,,,9297.0,,,,"(47.61659465400004, -122.34005494599995)",322.0050144,530330072001,Blkgrp 0072001
6438,6439,N 82ND ST,0.06293528,,,Neighborhood Greenway,0.0,,LOCAL,15928.0,607.0,,,"(47.68871627200008, -122.33777133599995)",332.2982798,530330027003,Blkgrp 0027003
6439,6440,LAKE WASHINGTON BLVD S,0.1370475,,,"In Street, Minor Separation",0.0,,LOCAL,11241.0,526.0,,,"(47.56159252400005, -122.266947115)",723.1865971,530330101001,Blkgrp 0101001
6440,6441,SW 104TH ST,0.05263932,,,Neighborhood Greenway,0.0,,LOCAL,21616.0,789.0,,,"(47.51001092200005, -122.37923539199994)",277.9356357,530330120002,Blkgrp 0120002
6441,6442,W BLAINE ST,0.06256281,,,Neighborhood Greenway,0.0,,CITYWIDE,23130.0,840.0,,,"(47.634742139000025, -122.36367564399995)",330.3316253,530330069001,Blkgrp 0069001
6442,6443,16TH AVE E,0.10930614,,,Neighborhood Greenway,0.0,,CITYWIDE,2235.0,149.0,,,"(47.62049930300003, -122.31138365999999)",577.1364047999999,530330076003,Blkgrp 0076003
6443,6444,14TH AVE,0.08075587,,,Neighborhood Greenway,0.0,,LOCAL,1854.0,126.0,,,"(47.61645087900007, -122.31426102199998)",426.39101619999997,530330075002,Blkgrp 0075002
6444,6445,BURKE AVE N,0.12579391,,,Neighborhood Greenway,0.0,,LOCAL,9518.0,411.0,,,"(47.692311388000064, -122.33511295999995)",664.1918435,530330018001,Blkgrp 0018001
6445,6446,FRANKLIN AVE E,0.15911655,,,Neighborhood Greenway,0.0,,LOCAL,10465.0,483.0,,,"(47.639726781000036, -122.32467699099999)",840.1353899000001,530330066002,Blkgrp 0066002
6446,6447,SW HUDSON ST,0.06333434,,,Neighborhood Greenway,0.0,,LOCAL,22432.0,254.0,,,"(47.557432352000035, -122.37755115099998)",334.4053249,530330105002,Blkgrp 0105002
6447,6448,34TH AVE SW,0.12579211,,,Neighborhood Greenway,0.0,,LOCAL,5291.0,240.0,,,"(47.544675476000066, -122.37509101799998)",664.1823274000001,530330107023,Blkgrp 0107023
6448,6449,N 46TH ST,0.0560683,,,Neighborhood Greenway,0.0,,CITYWIDE,15573.0,569.0,,,"(47.66263190400008, -122.33373924999995)",296.0406006,530330051001,Blkgrp 0051001
6449,6450,S KENYON ST,0.117618,,,Neighborhood Greenway,0.0,,LOCAL,20569.0,405.0,,,"(47.531952653000076, -122.32282371599996)",620.8009559999999,530330112002,Blkgrp 0112002
6450,6451,16TH AVE,0.06240612,,,Neighborhood Greenway,0.0,,CITYWIDE,2232.0,149.0,,,"(47.617613522000056, -122.31144474899997)",329.50431069999996,530330079005,Blkgrp 0079005
6451,6452,NW 70TH ST,0.01950937,,,Neighborhood Greenway,0.0,,LOCAL,18710.0,670.0,,,"(47.67954843800004, -122.36832670899997)",103.00947,530330033001,Blkgrp 0033001
6452,6453,35TH AVE W,0.12533171,,,Neighborhood Greenway,0.0,,LOCAL,5509.0,252.0,,,"(47.64681856200008, -122.40229997099999)",661.7514509,530330056004,Blkgrp 0056004
6453,6454,8TH AVE NE,0.06295479,,,Neighborhood Greenway,0.0,,LOCAL,8345.0,342.0,,,"(47.69493922600003, -122.32032326499996)",332.4013154,530330019002,Blkgrp 0019002
6454,6455,SAND POINT WAY NE,0.1481583,,,"In Street, Minor Separation",0.0,,LOCAL,12713.0,777.0,,,"(47.66850144600005, -122.27338288599998)",782.1852478,530330042001,Blkgrp 0042001
6455,6456,NW 50TH ST,0.10228551,,,Neighborhood Greenway,0.0,,LOCAL,18395.0,668.0,,,"(47.665022527000076, -122.36399586899995)",540.0661543,530330048004,Blkgrp 0048004
6456,6457,RAVENNA AVE NE,0.04157385,,,Neighborhood Greenway,0.0,,CITYWIDE,337128.0,636.0,,,"(47.66940651200008, -122.30399814499998)",219.16200069999996,530330043013,Blkgrp 0043013
6457,6458,11TH AVE NW,0.05036364,,,Neighborhood Greenway,0.0,,LOCAL,1442.0,112.0,,,"(47.672355706000076, -122.37135919899998)",265.9200031,530330047001,Blkgrp 0047001
6458,6459,24TH AVE S,0.06608745,,,Neighborhood Greenway,0.0,,LOCAL,3641.0,194.0,,,"(47.57404504300007, -122.30168324999994)",348.94172710000004,530330100011,Blkgrp 0100011
6459,6460,FREMONT AVE N,0.12545646,,,Neighborhood Greenway,0.0,,LOCAL,10552.0,486.0,,,"(47.70870002500004, -122.35014482899999)",662.4101212999999,530330014001,Blkgrp 0014001
6460,6461,KENWOOD PL N,0.01072602,,,Neighborhood Greenway,0.0,,LOCAL,11114.0,514.0,,,"(47.67091766300007, -122.33613382499999)",56.63336185,530330046002,Blkgrp 0046002
6461,6462,SW HINDS ST,0.04923262,,,Neighborhood Greenway,0.0,,LOCAL,22343.0,816.0,,,"(47.573155721000035, -122.38252597299999)",259.94823590000004,530330098002,Blkgrp 0098002
6462,6463,10TH AVE SW,0.0947177,,,Neighborhood Greenway,0.0,,CITYWIDE,1344.0,106.0,,,"(47.53329609800005, -122.34801879499997)",500.10948219999995,530330113005,Blkgrp 0113005
6463,6464,RENTON AVE S,0.1137281,,,Neighborhood Greenway,0.0,,LOCAL,12500.0,236.0,,,"(47.56443624600007, -122.29243876399994)",600.484368,530330101003,Blkgrp 0101003
6464,6465,E PINE ST,0.06105444,,,Neighborhood Greenway,0.0,,LOCAL,14650.0,442.0,,,"(47.61531164200005, -122.30139242199999)",322.36744550000003,530330077003,Blkgrp 0077003
6465,6466,N 63RD ST,0.12557609,,,Neighborhood Greenway,0.0,,LOCAL,15774.0,603.0,,,"(47.67442859000005, -122.33086988399998)",663.0417639,530330036003,Blkgrp 0036003
6466,6467,GREENWOOD AVE N,0.05160796,,,Neighborhood Greenway,0.0,,LOCAL,10728.0,390.0,,,"(47.67244083700007, -122.35535576499996)",272.490054,530330035003,Blkgrp 0035003
6467,6468,E PINE ST,0.06551027,,,Neighborhood Greenway,0.0,,LOCAL,14644.0,442.0,,,"(47.61527112200008, -122.30884720299997)",345.8942207,530330079002,Blkgrp 0079002
6468,6469,DENSMORE AVE N,0.10207738,,,Neighborhood Greenway,0.0,,LOCAL,10028.0,410.0,,,"(47.65050752700006, -122.33751693199997)",538.9685743,530330054002,Blkgrp 0054002
6469,6470,33RD AVE,0.08474989999999999,,,Neighborhood Greenway,0.0,,LOCAL,5107.0,235.0,,,"(47.61167788300003, -122.29034676899994)",447.36275660000007,530330078003,Blkgrp 0078003
6470,6471,20TH AVE NE,0.12505427,,,Neighborhood Greenway,0.0,,LOCAL,3007.0,196.0,,,"(47.72479331300008, -122.30727590599997)",660.2865542000001,530330002004,Blkgrp 0002004
6471,6472,28TH AVE NW,0.05174781,,,Neighborhood Greenway,0.0,,LOCAL,4145.0,207.0,,,"(47.67445672300005, -122.39298499299997)",273.2284369,530330032005,Blkgrp 0032005
6472,6473,4TH AVE NW,0.12998977,,,Neighborhood Greenway,0.0,,LOCAL,6219.0,302.0,,,"(47.714186135000034, -122.36223306499994)",686.3459677999999,530330005003,Blkgrp 0005003
6473,6474,6TH AVE NW,0.04999631,,,Neighborhood Greenway,0.0,,LOCAL,7964.0,330.0,,,"(47.69280199900004, -122.36333533999999)",263.9805274,530330017011,Blkgrp 0017011
6474,6475,NW 64TH ST,0.10162921,,,Neighborhood Greenway,0.0,,LOCAL,18583.0,669.0,,,"(47.67527142500006, -122.37139346699996)",536.6022054,530330033002,Blkgrp 0033002
6475,6476,S RIVER ST,0.05461025,,,Neighborhood Greenway,0.0,,LOCAL,21155.0,764.0,,,"(47.543329594000056, -122.33302361699998)",288.342099,530330109002,Blkgrp 0109002
6476,6477,W RUFFNER ST,0.06157315,,,Neighborhood Greenway,0.0,,LOCAL,23721.0,214.0,,,"(47.65224443000005, -122.40228085299998)",325.1062361,530330057004,Blkgrp 0057004
6477,6478,NE 62ND ST,0.10359628,,,Neighborhood Greenway,0.0,,LOCAL,17187.0,637.0,,,"(47.673978427000065, -122.31191775599996)",546.9883717,530330044002,Blkgrp 0044002
6478,6479,S DEARBORN ST,0.01198053,,,Neighborhood Greenway,0.0,,LOCAL,19850.0,210.0,,,"(47.59579277700004, -122.295390683)",63.25719196,530330089002,Blkgrp 0089002
6479,6480,N 70TH ST,0.05231924,,,Neighborhood Greenway,0.0,,LOCAL,15820.0,670.0,,,"(47.679657460000044, -122.35437930699999)",276.2456099,530330035001,Blkgrp 0035001
6480,6481,S FOREST ST,0.06097553,,,Neighborhood Greenway,0.0,,LOCAL,20044.0,726.0,,,"(47.577856729000075, -122.30931426599994)",321.9507903,530330100022,Blkgrp 0100022
6481,6482,NW 64TH ST,0.12557023,,,Neighborhood Greenway,0.0,,LOCAL,18593.0,669.0,,,"(47.67483500600008, -122.39837874699998)",663.0107932999999,530330032006,Blkgrp 0032006
6482,6483,NW 90TH ST,0.06296007,,,Neighborhood Greenway,0.0,,CITYWIDE,19046.0,561.0,,,"(47.69425286900008, -122.37140581199998)",332.42917389999997,530330017023,Blkgrp 0017023
6483,6484,E HARRISON ST,0.07626451,,,Neighborhood Greenway,0.0,,CITYWIDE,14127.0,431.0,,,"(47.62252025300006, -122.28714692899996)",402.67659239999995,530330078004,Blkgrp 0078004
6484,6485,NW SLOOP PL,0.05052399,,,Neighborhood Greenway,0.0,,LOCAL,19253.0,671.0,,,"(47.67908106100003, -122.38105712599997)",266.766692,530330033005,Blkgrp 0033005
6485,6486,34TH AVE SW,0.12528758,,,Neighborhood Greenway,0.0,,LOCAL,5298.0,240.0,,,"(47.53191220200006, -122.37526574999998)",661.5184469999999,530330115001,Blkgrp 0115001
6486,6487,N 90TH ST,0.0645913,,,Neighborhood Greenway,0.0,,CITYWIDE,16004.0,561.0,,,"(47.694209140000055, -122.35263904599998)",341.0420592,530330017012,Blkgrp 0017012
6487,6488,NE 75TH ST,0.04716084,,,"In Street, Minor Separation",0.0,,LOCAL,17544.0,645.0,,,"(47.68303711400006, -122.27975154099994)",249.0092239,530330022004,Blkgrp 0022004
6488,6489,NW 42ND ST,0.02993924,,,Neighborhood Greenway,0.0,,LOCAL,18304.0,594.0,,,"(47.65776472700003, -122.36292712499994)",158.07920819999998,530330048003,Blkgrp 0048003
6489,6490,1ST AVE,0.08073608,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,1013.0,,,,"(47.61183728800006, -122.34391211399998)",426.2865153,530330080021,Blkgrp 0080021
6490,6491,OLIVE WAY,0.06323338,12/31/2010 12:00:00 AM +0000,Sharrow,,,,,12042.0,,,,"(47.61218154000005, -122.33854264999997)",333.8722286,530330081002,Blkgrp 0081002
6491,6492,HOWELL ST,0.06771539,12/31/2011 12:00:00 AM +0000,Sharrow,,,,,10960.0,,,,"(47.61405656100004, -122.33406083199998)",357.5372688,530330082001,Blkgrp 0082001
6492,6493,1ST AVE,0.05795163,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,1019.0,,,,"(47.61580161100005, -122.35061598599998)",305.9845935,530330080011,Blkgrp 0080011
6493,6494,STEWART ST,0.06105618,12/31/2009 12:00:00 AM +0000,Sharrow,,,,,12903.0,,,,"(47.61362233300008, -122.33701461599998)",322.3766365,530330073003,Blkgrp 0073003
6494,6495,VIRGINIA ST,0.06101969,12/31/2010 12:00:00 AM +0000,Sharrow,,,,,13310.0,,,,"(47.611068224000064, -122.34261249499997)",322.18397999999996,530330080021,Blkgrp 0080021
6495,6496,E MCGILVRA ST,0.02671835,,,Neighborhood Greenway,0.0,,LOCAL,14455.0,437.0,,,"(47.64126540800004, -122.28509232699997)",141.0019935,530330063003,Blkgrp 0063003
6496,6497,NW 70TH ST,0.04735571,,,Neighborhood Greenway,0.0,,LOCAL,18698.0,670.0,,,"(47.679562125000075, -122.35843920299999)",250.0381654,530330029002,Blkgrp 0029002
6497,6498,NW 90TH ST,0.28049731,,,Neighborhood Greenway,0.0,,LOCAL,19050.0,673.0,,,"(47.69468841400004, -122.37679836299998)",1481.0224449999998,530330016003,Blkgrp 0016003
6498,6499,1ST AVE NW,0.12597327,,,Neighborhood Greenway,0.0,,LOCAL,1157.0,678.0,,,"(47.69061033100007, -122.35798194999995)",665.138858,530330029001,Blkgrp 0029001
6499,6500,32ND AVE NE,0.06273329,,,Neighborhood Greenway,0.0,,LOCAL,4956.0,224.0,,,"(47.69475636000004, -122.29334778399999)",331.2317705,530330021001,Blkgrp 0021001
6500,6501,YAKIMA AVE S,0.07968441,,,Neighborhood Greenway,0.0,,CITYWIDE,13732.0,865.0,,,"(47.59331227500007, -122.29440799799994)",420.7336733,530330089002,Blkgrp 0089002
6501,6502,E PROSPECT ST,0.06174264,,,Neighborhood Greenway,0.0,,LOCAL,14677.0,443.0,,,"(47.62868309500004, -122.30993987699998)",326.0011454,530330064002,Blkgrp 0064002
6502,6503,S DEARBORN ST,0.0529188,,,Neighborhood Greenway,0.0,,LOCAL,19848.0,210.0,,,"(47.595526791000054, -122.29757109099995)",279.41127819999997,530330089002,Blkgrp 0089002
6503,6504,W MARINA PL,0.39412020000000003,,,Neighborhood Greenway,0.0,,CITYWIDE,23542.0,234.0,,,"(47.631609826000044, -122.38701454999995)",2080.830531,530330058023,Blkgrp 0058023
6504,6505,10TH AVE E,0.08928629,,,Neighborhood Greenway,0.0,,LOCAL,1302.0,101.0,,,"(47.643195021000054, -122.31959559399996)",471.4315863,530330061002,Blkgrp 0061002
6505,6506,43RD AVE NE,0.05602195,,,Neighborhood Greenway,0.0,,LOCAL,6640.0,275.0,,,"(47.65433750700004, -122.28078452099999)",295.4625799,530330041006,Blkgrp 0041006
6506,6507,32ND AVE W,0.07078572,,,Neighborhood Greenway,0.0,,CITYWIDE,5076.0,234.0,,,"(47.63720800200008, -122.39863978099999)",373.71538619999995,530330056005,Blkgrp 0056005
6507,6508,35TH AVE NE,0.12625150000000002,,,"In Street, Minor Separation",0.0,,LOCAL,5354.0,246.0,,,"(47.666684187000044, -122.29017806699994)",666.6079103,530330042003,Blkgrp 0042003
6508,6509,35TH AVE S,0.03016513,,,Neighborhood Greenway,0.0,,CITYWIDE,5425.0,278.0,,,"(47.55705208400008, -122.28881420599998)",159.24540090000002,530330103004,Blkgrp 0103004
6509,6510,47TH AVE NE,0.02460416,,,Neighborhood Greenway,0.0,,LOCAL,6993.0,294.0,,,"(47.65404956500004, -122.27696671499996)",129.9099395,530330041006,Blkgrp 0041006
6510,6511,8TH AVE NW,0.12026852,,,Neighborhood Greenway,0.0,,LOCAL,8437.0,346.0,,,"(47.72698012700005, -122.36633206399995)",635.0177632,530330005001,Blkgrp 0005001
6511,6512,THOMAS ST,0.05990816,,,Neighborhood Greenway,0.0,,LOCAL,13144.0,837.0,,,"(47.62081360900004, -122.33298639399999)",316.3151006,530330073001,Blkgrp 0073001
6512,6513,S HOLLY ST,0.07269913,,,Neighborhood Greenway,0.0,,LOCAL,20369.0,308.0,,,"(47.54248095400004, -122.26715656199997)",383.8514142,530330111021,Blkgrp 0111021
6513,6514,SW MYRTLE ST,0.05349283,,,Neighborhood Greenway,0.0,,LOCAL,22605.0,824.0,,,"(47.53912017500005, -122.35499224099999)",282.4421572,530330108002,Blkgrp 0108002
6514,6515,42ND AVE S,0.01310787,,,Neighborhood Greenway,0.0,,LOCAL,165182.0,279.0,,,"(47.56285841300007, -122.28074637399999)",69.20953582,530330101002,Blkgrp 0101002
6515,6516,E DENNY WAY,0.060968499999999995,,,Neighborhood Greenway,0.0,,CITYWIDE,13954.0,424.0,,,"(47.61874930300007, -122.31952055299996)",321.91367379999997,530330075005,Blkgrp 0075005
6516,6517,NE 80TH ST,0.04931713,,,Neighborhood Greenway,0.0,,LOCAL,17640.0,649.0,,,"(47.686668044000044, -122.28740904299997)",260.39446949999996,530330024001,Blkgrp 0024001
6517,6518,NW 83RD ST,0.12473912,,,Neighborhood Greenway,0.0,,CITYWIDE,18927.0,608.0,,,"(47.68911150100007, -122.36064853999994)",658.6225574,530330029001,Blkgrp 0029001
6518,6519,S DEARBORN ST,0.05204726,,,Neighborhood Greenway,0.0,,LOCAL,19844.0,210.0,,,"(47.595572580000066, -122.30116914499996)",274.80951139999996,530330089004,Blkgrp 0089004
